objectid,uuid,iiifthumburl,iiifurl,title,attribution,attributioninverted,displaydate,beginyear,endyear,visualbrowsertimespan,medium,classification,subclassification,visualbrowserclassification,accessionnum,width,height,maxpixels,artist_name,nationality,vis_nationality,artist_born,artist_died,art_style,art_theme,local_path
121108,f1030959-8e0c-4e60-874c-8f933a3d86e6,"https://api.nga.gov/iiif/f1030959-8e0c-4e60-874c-8f933a3d86e6/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/f1030959-8e0c-4e60-874c-8f933a3d86e6,The Mill (at Goppeln),Erich Heckel,"Heckel, Erich",1907,1907.0,1907.0,1901 to 1925,oil on canvas,Painting,,painting,2020.112.7,21278,19602,640.0,"Heckel, Erich",German,German,1883.0,1970.0,German Expressionist,architecture,/kaggle/working/nga_images/121108.jpg
121109,754be99a-44ad-43b2-b56a-ecb5a0d923d7,"https://api.nga.gov/iiif/754be99a-44ad-43b2-b56a-ecb5a0d923d7/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/754be99a-44ad-43b2-b56a-ecb5a0d923d7,Street of Barns,Lyonel Feininger,"Feininger, Lyonel",1914,1914.0,1914.0,1901 to 1925,oil on canvas,Painting,,painting,2001.129.1,22969,28318,640.0,"Feininger, Lyonel",American,American,1871.0,1956.0,German Expressionist,non-representational,/kaggle/working/nga_images/121109.jpg
121117,09b8e36b-3cba-469d-baeb-3a3393fdcabc,"https://api.nga.gov/iiif/09b8e36b-3cba-469d-baeb-3a3393fdcabc/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/09b8e36b-3cba-469d-baeb-3a3393fdcabc,People on a Café Terrace,Elisabeth Epstein,"Epstein, Elisabeth",1913,1913.0,1913.0,1901 to 1925,oil on canvas,Painting,,painting,2020.112.9,21973,21994,640.0,"Epstein, Elisabeth",Swiss,Swiss,1879.0,1956.0,German Expressionist,figure,/kaggle/working/nga_images/121117.jpg
124183,13cd3c51-99e6-4527-9606-f40b16ab30b3,"https://api.nga.gov/iiif/13cd3c51-99e6-4527-9606-f40b16ab30b3/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/13cd3c51-99e6-4527-9606-f40b16ab30b3,Infinity Nets Yellow,Yayoi Kusama,"Kusama, Yayoi",1960,1960.0,1960.0,1951 to 1975,oil on canvas,Painting,,painting,2002.37.1,18965,15504,640.0,"Kusama, Yayoi",Japanese,Japanese,1929.0,,,,/kaggle/working/nga_images/124183.jpg
125559,8b83a3ef-5d48-41e2-8927-04280192bc7b,"https://api.nga.gov/iiif/8b83a3ef-5d48-41e2-8927-04280192bc7b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8b83a3ef-5d48-41e2-8927-04280192bc7b,"Horizontals Flanking (Small, Thalo-Green Line)",Jo Baer,"Baer, Jo",1968,1968.0,1968.0,1951 to 1975,oil on canvas (diptych),Painting,,painting,2001.99.1.2,4000,2969,640.0,"Baer, Jo",American,American,1929.0,,Minimalist,non-representational,/kaggle/working/nga_images/125559.jpg
125701,4394c8fa-35c1-49f6-b53a-539540012e11,"https://api.nga.gov/iiif/4394c8fa-35c1-49f6-b53a-539540012e11/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4394c8fa-35c1-49f6-b53a-539540012e11,Pictograph,Adolph Gottlieb,"Gottlieb, Adolph",1942,1942.0,1942.0,1926 to 1950,oil on canvas,Painting,,painting,2002.101.1,5971,7984,640.0,"Gottlieb, Adolph",American,American,1903.0,1974.0,,non-representational,/kaggle/working/nga_images/125701.jpg
125715,60675c7c-9da7-4046-ae74-b4ceae8fec56,"https://api.nga.gov/iiif/60675c7c-9da7-4046-ae74-b4ceae8fec56/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/60675c7c-9da7-4046-ae74-b4ceae8fec56,Dead Skull,Luc Tuymans,"Tuymans, Luc",2002,2002.0,2002.0,2001 to present,oil on canvas,Painting,,painting,2002.142.1,12819,16024,640.0,"Tuymans, Luc",Belgian,Belgian,1958.0,,,allegory,/kaggle/working/nga_images/125715.jpg
126134,3185398b-fe88-4cbd-9952-e40375c86986,"https://api.nga.gov/iiif/3185398b-fe88-4cbd-9952-e40375c86986/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3185398b-fe88-4cbd-9952-e40375c86986,Still Life with Crab Apples and Grapes,Joseph Decker,"Decker, Joseph",1888,1888.0,1888.0,1876 to 1900,oil on canvas,Painting,,painting,2020.162.1,1024,584,,"Decker, Joseph",American,American,1853.0,1924.0,Realist,still,/kaggle/working/nga_images/126134.jpg
127587,3068b3fd-859a-4b4e-8ac8-c42e54dc6610,"https://api.nga.gov/iiif/3068b3fd-859a-4b4e-8ac8-c42e54dc6610/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3068b3fd-859a-4b4e-8ac8-c42e54dc6610,The Last Communion of Saint Mary of Egypt,Sebastiano Ricci,"Ricci, Sebastiano",c. 1695,1695.0,1695.0,1651 to 1700,oil on canvas,Painting,,painting,2003.85.1,4677,6931,,"Ricci, Sebastiano",Italian,Italian,1659.0,1734.0,Baroque,religious,/kaggle/working/nga_images/127587.jpg
127212,93c50937-c0b8-4bd9-bcd2-883b2f4685d3,"https://api.nga.gov/iiif/93c50937-c0b8-4bd9-bcd2-883b2f4685d3/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/93c50937-c0b8-4bd9-bcd2-883b2f4685d3,Name Painting (1935-1963) #1,Jim Dine,"Dine, Jim",1968-1969,1968.0,1969.0,1951 to 1975,charcoal on unsized canvas,Painting,,painting,2013.128.1,10415,4451,640.0,"Dine, Jim",American,American,1935.0,,,,/kaggle/working/nga_images/127212.jpg
127213,abccde2c-af26-4a26-b6d1-7278724de281,"https://api.nga.gov/iiif/abccde2c-af26-4a26-b6d1-7278724de281/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/abccde2c-af26-4a26-b6d1-7278724de281,Midnight Sun V,Francesco Clemente,"Clemente, Francesco",1982,1982.0,1982.0,1976 to 2000,oil on canvas,Painting,,painting,2002.147.1,18847,15167,640.0,"Clemente, Francesco",Italian,Italian,1952.0,,,figure,/kaggle/working/nga_images/127213.jpg
127247,cb68e531-3638-4cdc-9625-0b3aac32f0d2,"https://api.nga.gov/iiif/cb68e531-3638-4cdc-9625-0b3aac32f0d2/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/cb68e531-3638-4cdc-9625-0b3aac32f0d2,Collision,Sylvia Plimack Mangold,"Mangold, Sylvia Plimack",1977,1977.0,1977.0,1976 to 2000,acrylic on canvas,Painting,,painting,2003.20.1,17649,13171,640.0,"Mangold, Sylvia Plimack",American,American,1938.0,,Minimalist,non-representational,/kaggle/working/nga_images/127247.jpg
127392,814b497f-6641-4a67-978c-d43906d2fe84,"https://api.nga.gov/iiif/814b497f-6641-4a67-978c-d43906d2fe84/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/814b497f-6641-4a67-978c-d43906d2fe84,Color Panels for a Large Wall,Ellsworth Kelly,"Kelly, Ellsworth",1978,1978.0,1978.0,1976 to 2000,oil on canvas,Painting,,painting,2005.87.1,4000,2281,640.0,"Kelly, Ellsworth",American,American,1923.0,2015.0,Minimalist,non-representational,/kaggle/working/nga_images/127392.jpg
127520,7da2fc15-16f2-4a86-b1d9-fc66e632eaf0,"https://api.nga.gov/iiif/7da2fc15-16f2-4a86-b1d9-fc66e632eaf0/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/7da2fc15-16f2-4a86-b1d9-fc66e632eaf0,Brown Center,Hans Hofmann,"Hofmann, Hans",1963,1963.0,1963.0,1951 to 1975,acrylic on canvas,Painting,,painting,2004.30.6,3672,4424,640.0,"Hofmann, Hans",American,American,1880.0,1966.0,Abstract Expressionist,non-representational,/kaggle/working/nga_images/127520.jpg
127521,042c7076-fd61-47a5-bbd8-972718ff7a97,"https://api.nga.gov/iiif/042c7076-fd61-47a5-bbd8-972718ff7a97/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/042c7076-fd61-47a5-bbd8-972718ff7a97,Flux,Hans Hofmann,"Hofmann, Hans",1964,1964.0,1964.0,1951 to 1975,oil on canvas,Painting,,painting,2004.30.7,3689,4425,640.0,"Hofmann, Hans",American,American,1880.0,1966.0,Abstract Expressionist,,/kaggle/working/nga_images/127521.jpg
127531,cc0c692a-61b1-4ffc-9836-14f39faa9f69,"https://api.nga.gov/iiif/cc0c692a-61b1-4ffc-9836-14f39faa9f69/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/cc0c692a-61b1-4ffc-9836-14f39faa9f69,Rowley,Frank Stella,"Stella, Frank",1962,1962.0,1962.0,1951 to 1975,alkyd on canvas,Painting,,painting,2004.30.17,3732,3724,640.0,"Stella, Frank",American,American,1936.0,,Minimalist,non-representational,
140410,b897b065-87a9-469c-aaac-e620db3c2df9,"https://api.nga.gov/iiif/b897b065-87a9-469c-aaac-e620db3c2df9/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b897b065-87a9-469c-aaac-e620db3c2df9,Bitumen,Terry Winters,"Winters, Terry",1986,1986.0,1986.0,1976 to 2000,oil on linen,Painting,,painting,2008.35.1,4921,3600,,"Winters, Terry",American,American,1949.0,,,non-representational,/kaggle/working/nga_images/140410.jpg
128498,54cde5b5-c42e-4b43-acb7-ec14ab7e4a24,"https://api.nga.gov/iiif/54cde5b5-c42e-4b43-acb7-ec14ab7e4a24/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/54cde5b5-c42e-4b43-acb7-ec14ab7e4a24,Body and Soul,Jean Fautrier,"Fautrier, Jean",1957,1957.0,1957.0,1951 to 1975,oil and varnish with sand and dry pigment on paper mounted on canvas,Painting,,painting,2003.138.1,18838,13938,640.0,"Fautrier, Jean",French,French,1898.0,1964.0,,non-representational,/kaggle/working/nga_images/128498.jpg
140424,cee66f21-05f2-4009-80e6-3e6b282966a9,"https://api.nga.gov/iiif/cee66f21-05f2-4009-80e6-3e6b282966a9/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/cee66f21-05f2-4009-80e6-3e6b282966a9,Swamp Maple (4:30),Alex Katz,"Katz, Alex",1968,1968.0,1968.0,1951 to 1975,oil on linen,Painting,,painting,2008.34.1,5041,7830,,"Katz, Alex",American,American,1927.0,,,landscape,/kaggle/working/nga_images/140424.jpg
129955,b2afd54d-e812-4914-a010-af96cdeb64eb,"https://api.nga.gov/iiif/b2afd54d-e812-4914-a010-af96cdeb64eb/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b2afd54d-e812-4914-a010-af96cdeb64eb,Kanton,Friedel Dzubas,"Dzubas, Friedel",1966,1966.0,1966.0,1951 to 1975,Magna on canvas,Painting,,painting,2004.46.1,6647,3733,640.0,"Dzubas, Friedel",American,American,1915.0,1994.0,,,/kaggle/working/nga_images/129955.jpg
131024,c8a6a07a-7211-4fbc-b881-ad66e6439ee9,"https://api.nga.gov/iiif/c8a6a07a-7211-4fbc-b881-ad66e6439ee9/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c8a6a07a-7211-4fbc-b881-ad66e6439ee9,The Artist's Studio,Pierre Bonnard,"Bonnard, Pierre",1900,1900.0,1900.0,1876 to 1900,oil on wood,Painting,,painting,2004.110.1,4322,3550,640.0,"Bonnard, Pierre",French,French,1867.0,1947.0,Post-Impressionist,genre,
131074,82e22af3-f992-448d-bc61-16e25c3c53ab,"https://api.nga.gov/iiif/82e22af3-f992-448d-bc61-16e25c3c53ab/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/82e22af3-f992-448d-bc61-16e25c3c53ab,Yellow Wall (Section I + II),Robert Mangold,"Mangold, Robert",1964,1964.0,1964.0,1951 to 1975,oil and acrylic on plywood and metal,Painting,,painting,2004.124.1,3740,3760,,"Mangold, Robert",American,American,1937.0,,Minimalist,non-representational,/kaggle/working/nga_images/131074.jpg
131133,c07c4182-0e22-4bb5-8a26-ad3741ff6558,"https://api.nga.gov/iiif/c07c4182-0e22-4bb5-8a26-ad3741ff6558/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c07c4182-0e22-4bb5-8a26-ad3741ff6558,Nature Abhors a Vacuum,Helen Frankenthaler,"Frankenthaler, Helen",1973,1973.0,1973.0,1951 to 1975,acrylic on canvas,Painting,,painting,2004.129.1,5492,5094,640.0,"Frankenthaler, Helen",American,American,1928.0,2011.0,Abstract Expressionist,non-representational,/kaggle/working/nga_images/131133.jpg
131548,a947ce58-3073-4b89-ae24-13b0054cf1eb,"https://api.nga.gov/iiif/a947ce58-3073-4b89-ae24-13b0054cf1eb/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/a947ce58-3073-4b89-ae24-13b0054cf1eb,Theory of Boundaries,Mel Bochner,"Bochner, Mel",1969-1970,1969.0,1969.0,1951 to 1975,chalk on dry pigment on wall,Painting,,painting,2004.123.1,4000,1891,640.0,"Bochner, Mel",American,American,1940.0,,,non-representational,/kaggle/working/nga_images/131548.jpg
132007,012debfc-40e7-45b6-9ef6-6cb158ad424b,"https://api.nga.gov/iiif/012debfc-40e7-45b6-9ef6-6cb158ad424b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/012debfc-40e7-45b6-9ef6-6cb158ad424b,White Lama,Pat Steir,"Steir, Pat",,1940.0,2005.0,1926 to 1950,oil on canvas,Painting,,painting,2007.6.199,3828,3821,,"Steir, Pat",American,American,1938.0,,,,/kaggle/working/nga_images/132007.jpg
133102,0ada8997-bca0-4ac2-907d-21ca738b0716,"https://api.nga.gov/iiif/0ada8997-bca0-4ac2-907d-21ca738b0716/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/0ada8997-bca0-4ac2-907d-21ca738b0716,Z VII,László Moholy-Nagy,"Moholy-Nagy, László",1926,1926.0,1926.0,1926 to 1950,oil and graphite on canvas,Painting,,painting,2007.112.1,10260,12975,640.0,"Moholy-Nagy, László",American,American,1895.0,1946.0,,non-representational,/kaggle/working/nga_images/133102.jpg
133549,fe83efd1-e3a7-44a1-9daa-3aefcad374f6,"https://api.nga.gov/iiif/fe83efd1-e3a7-44a1-9daa-3aefcad374f6/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/fe83efd1-e3a7-44a1-9daa-3aefcad374f6,A Recent History of Art in Western Massachusetts; Flooded River for Lane Faison (Mass MoCA #12),Stephen Hannock,"Hannock, Stephen",2005,2005.0,2005.0,2001 to present,polished oil over mixed media on canvas stretched over board,Painting,,painting,2005.120.1,7584,5068,640.0,"Hannock, Stephen",American,American,1951.0,,,landscape,/kaggle/working/nga_images/133549.jpg
133851,8d40c50d-666c-41e6-9366-5a435b3f120e,"https://api.nga.gov/iiif/8d40c50d-666c-41e6-9366-5a435b3f120e/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8d40c50d-666c-41e6-9366-5a435b3f120e,Nat,Chuck Close,"Close, Chuck",1971,1971.0,1971.0,1951 to 1975,acrylic on canvas,Painting,,painting,2005.108.1,6623,7420,640.0,"Close, Chuck",American,American,1940.0,2021.0,,portrait,/kaggle/working/nga_images/133851.jpg
133915,e3431f35-79d6-434b-aad0-8fbf84d9d2c7,"https://api.nga.gov/iiif/e3431f35-79d6-434b-aad0-8fbf84d9d2c7/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/e3431f35-79d6-434b-aad0-8fbf84d9d2c7,Colloque écologique,Pierre Alechinsky,"Alechinsky, Pierre",1972,1972.0,1972.0,1951 to 1975,acrylic on paper on canvas,Painting,,painting,2005.142.1,6645,4973,,"Alechinsky, Pierre",Belgian,Belgian,1927.0,,,,/kaggle/working/nga_images/133915.jpg
133925,49f1e85e-71dc-4a02-99ee-59feb64966b4,"https://api.nga.gov/iiif/49f1e85e-71dc-4a02-99ee-59feb64966b4/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/49f1e85e-71dc-4a02-99ee-59feb64966b4,Tulip Car #1,Vija Celmins,"Celmins, Vija",1966,1966.0,1966.0,1951 to 1975,oil on canvas,Painting,,painting,2005.142.12,4991,2995,640.0,"Celmins, Vija",American,American,1938.0,,,,
133926,5e9330d0-5ff4-4873-92fc-4e5fed51f143,"https://api.nga.gov/iiif/5e9330d0-5ff4-4873-92fc-4e5fed51f143/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/5e9330d0-5ff4-4873-92fc-4e5fed51f143,Untitled (Comet),Vija Celmins,"Celmins, Vija",1988,1988.0,1988.0,1976 to 2000,oil on canvas,Painting,,painting,2005.142.13,10708,9193,640.0,"Celmins, Vija",American,American,1938.0,,,,/kaggle/working/nga_images/133926.jpg
133927,bf859877-85a4-425f-90ad-e05e8c7c8483,"https://api.nga.gov/iiif/bf859877-85a4-425f-90ad-e05e8c7c8483/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/bf859877-85a4-425f-90ad-e05e8c7c8483,Rhinoceros,Vija Celmins,"Celmins, Vija",1965,1965.0,1965.0,1951 to 1975,oil on canvas,Painting,,painting,2005.142.11,5068,3037,640.0,"Celmins, Vija",American,American,1938.0,,,,
133930,696950a8-f7bc-4e00-982f-69a027abc366,"https://api.nga.gov/iiif/696950a8-f7bc-4e00-982f-69a027abc366/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/696950a8-f7bc-4e00-982f-69a027abc366,Verrerie allégorique,Pierre Alechinsky,"Alechinsky, Pierre",1981,1981.0,1981.0,1976 to 2000,acrylic on paper on canvas,Painting,,painting,2005.142.37,7493,4780,,"Alechinsky, Pierre",Belgian,Belgian,1927.0,,,,/kaggle/working/nga_images/133930.jpg
133931,f44ff98e-2ead-4ce8-9eb6-7b3b66227147,"https://api.nga.gov/iiif/f44ff98e-2ead-4ce8-9eb6-7b3b66227147/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/f44ff98e-2ead-4ce8-9eb6-7b3b66227147,Pont à Mousson,Pierre Alechinsky,"Alechinsky, Pierre",1985,1985.0,1985.0,1976 to 2000,acrylic on paper on canvas,Painting,,painting,2005.142.36,3901,7789,,"Alechinsky, Pierre",Belgian,Belgian,1927.0,,,,/kaggle/working/nga_images/133931.jpg
133967,4b9fc6e1-8f19-4d57-8c74-33c755e1546e,"https://api.nga.gov/iiif/4b9fc6e1-8f19-4d57-8c74-33c755e1546e/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4b9fc6e1-8f19-4d57-8c74-33c755e1546e,Midnight Pass Road,Philip Guston,"Guston, Philip",1975,1975.0,1975.0,1951 to 1975,oil on canvas,Painting,,painting,2005.142.18,5110,3555,,"Guston, Philip",American,American,1913.0,1980.0,,,/kaggle/working/nga_images/133967.jpg
133968,947b083e-ac54-4635-9c78-84d7d76bb389,"https://api.nga.gov/iiif/947b083e-ac54-4635-9c78-84d7d76bb389/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/947b083e-ac54-4635-9c78-84d7d76bb389,Rug,Philip Guston,"Guston, Philip",1976,1976.0,1976.0,1976 to 2000,oil on canvas,Painting,,painting,2005.142.19,5113,3696,,"Guston, Philip",American,American,1913.0,1980.0,,,/kaggle/working/nga_images/133968.jpg
133969,feb6a0ae-0d6b-4f2e-a948-0d9f713db946,"https://api.nga.gov/iiif/feb6a0ae-0d6b-4f2e-a948-0d9f713db946/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/feb6a0ae-0d6b-4f2e-a948-0d9f713db946,The Ladder,Philip Guston,"Guston, Philip",1978,1978.0,1978.0,1976 to 2000,oil on canvas,Painting,,painting,2005.142.17,26877,17398,,"Guston, Philip",American,American,1913.0,1980.0,,,/kaggle/working/nga_images/133969.jpg
133973,aeda62d2-4475-4940-86c0-88105a7e83dc,"https://api.nga.gov/iiif/aeda62d2-4475-4940-86c0-88105a7e83dc/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/aeda62d2-4475-4940-86c0-88105a7e83dc,Them and Us,Neil Jenney,"Jenney, Neil",1969,1969.0,1969.0,1951 to 1975,acrylic and graphite on canvas with painted wood frame,Painting,,painting,2005.142.23,8346,3658,,"Jenney, Neil",American,American,1945.0,,,,/kaggle/working/nga_images/133973.jpg
133982,aa3e40dd-deba-438d-9ce3-7b61c8e95d3e,"https://api.nga.gov/iiif/aa3e40dd-deba-438d-9ce3-7b61c8e95d3e/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/aa3e40dd-deba-438d-9ce3-7b61c8e95d3e,Head within Head,Susan Rothenberg,"Rothenberg, Susan",1978,1978.0,1978.0,1976 to 2000,acrylic and Flashe on canvas,Painting,,painting,2005.142.32,3833,4860,640.0,"Rothenberg, Susan",American,American,1945.0,2020.0,,,/kaggle/working/nga_images/133982.jpg
134202,9e163c1a-3f76-40e1-843a-8d4c59b13dfb,"https://api.nga.gov/iiif/9e163c1a-3f76-40e1-843a-8d4c59b13dfb/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/9e163c1a-3f76-40e1-843a-8d4c59b13dfb,Title,On Kawara,"Kawara, On",1965,1965.0,1965.0,1951 to 1975,acrylic and collage on three separate canvases,Painting,,painting,2006.40.1.1,5325,2103,640.0,"Kawara, On",Japanese,Japanese,1933.0,2014.0,,non-representational,/kaggle/working/nga_images/134202.jpg
134304,a755f55b-5e02-4417-980d-e7bd170e5eef,"https://api.nga.gov/iiif/a755f55b-5e02-4417-980d-e7bd170e5eef/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/a755f55b-5e02-4417-980d-e7bd170e5eef,"White Garden, Sky",Richard Pousette-Dart,"Pousette-Dart, Richard",1951,1951.0,1951.0,1951 to 1975,graphite and oil on linen,Painting,,painting,2006.38.1,5712,5127,640.0,"Pousette-Dart, Richard",American,American,1916.0,1992.0,Abstract Expressionist,non-representational,/kaggle/working/nga_images/134304.jpg
134306,b9a7de13-0a6a-4937-9fd9-be805a342e4b,"https://api.nga.gov/iiif/b9a7de13-0a6a-4937-9fd9-be805a342e4b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b9a7de13-0a6a-4937-9fd9-be805a342e4b,William Walton,Alice Neel,"Neel, Alice",1967,1967.0,1967.0,1951 to 1975,oil on canvas,Painting,,painting,2005.124.1,23715,34037,640.0,"Neel, Alice",American,American,1900.0,1984.0,,portrait,/kaggle/working/nga_images/134306.jpg
134843,8d19b986-0955-4ff6-af8c-b105a873d82b,"https://api.nga.gov/iiif/8d19b986-0955-4ff6-af8c-b105a873d82b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8d19b986-0955-4ff6-af8c-b105a873d82b,Black Angel,Al Held,"Held, Al",1964,1964.0,1964.0,1951 to 1975,acrylic on canvas,Painting,,painting,2006.36.1,3840,5072,640.0,"Held, Al",American,American,1928.0,2005.0,,,/kaggle/working/nga_images/134843.jpg
136006,8c5a2781-b0a2-47b4-953b-e568ca1c7999,"https://api.nga.gov/iiif/8c5a2781-b0a2-47b4-953b-e568ca1c7999/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8c5a2781-b0a2-47b4-953b-e568ca1c7999,"Walking at the Lake, Bois de Boulogne",Pierre Bonnard,"Bonnard, Pierre",c. 1900,1900.0,1900.0,1876 to 1900,oil on millboard,Painting,,painting,2006.128.10,4055,3667,640.0,"Bonnard, Pierre",French,French,1867.0,1947.0,Post-Impressionist,genre,/kaggle/working/nga_images/136006.jpg
136007,931cea1e-795e-4d18-b7a6-635c8132dba0,"https://api.nga.gov/iiif/931cea1e-795e-4d18-b7a6-635c8132dba0/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/931cea1e-795e-4d18-b7a6-635c8132dba0,The Barge 'St. Tropez' in the Harbor of Cannes,Pierre Bonnard,"Bonnard, Pierre",1926,1926.0,1926.0,1926 to 1950,oil on canvas,Painting,,painting,2006.128.5,3889,3629,640.0,"Bonnard, Pierre",French,French,1867.0,1947.0,Post-Impressionist,landscape,/kaggle/working/nga_images/136007.jpg
136008,b493f03f-e5de-47fa-a5b0-69952f533728,"https://api.nga.gov/iiif/b493f03f-e5de-47fa-a5b0-69952f533728/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b493f03f-e5de-47fa-a5b0-69952f533728,Red Plums,Pierre Bonnard,"Bonnard, Pierre",1892,1892.0,1892.0,1876 to 1900,oil on canvas,Painting,,painting,2006.128.9,4487,3201,640.0,"Bonnard, Pierre",French,French,1867.0,1947.0,Post-Impressionist,still,/kaggle/working/nga_images/136008.jpg
136009,34e046ac-8cb8-4a92-9905-5704dfa803f4,"https://api.nga.gov/iiif/34e046ac-8cb8-4a92-9905-5704dfa803f4/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/34e046ac-8cb8-4a92-9905-5704dfa803f4,The White Tablecloth,Pierre Bonnard,"Bonnard, Pierre",1938/1940,1938.0,1940.0,1926 to 1950,oil on canvas,Painting,,painting,2006.128.11,3702,3920,640.0,"Bonnard, Pierre",French,French,1867.0,1947.0,Post-Impressionist,still,
136010,f8097a66-a3cb-4373-8bf6-e8b074aaf38c,"https://api.nga.gov/iiif/f8097a66-a3cb-4373-8bf6-e8b074aaf38c/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/f8097a66-a3cb-4373-8bf6-e8b074aaf38c,Nude in an Interior,Pierre Bonnard,"Bonnard, Pierre",c. 1935,1935.0,1935.0,1926 to 1950,oil on canvas,Painting,,painting,2006.128.8,13066,24934,640.0,"Bonnard, Pierre",French,French,1867.0,1947.0,Post-Impressionist,figure,/kaggle/working/nga_images/136010.jpg
136011,760c3fe8-9a0e-4c35-ac9d-23bb294a0058,"https://api.nga.gov/iiif/760c3fe8-9a0e-4c35-ac9d-23bb294a0058/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/760c3fe8-9a0e-4c35-ac9d-23bb294a0058,Cherries,Pierre Bonnard,"Bonnard, Pierre",c. 1910,1910.0,1910.0,1901 to 1925,oil on canvas,Painting,,painting,2006.128.6,4066,3561,640.0,"Bonnard, Pierre",French,French,1867.0,1947.0,Post-Impressionist,still,/kaggle/working/nga_images/136011.jpg
